@relation JM1

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute label {Y,N}

@data
31,46,0,6,25,16,6,112,53.96,39.81,85536,0.72,346,0.03,4752,2148.47,147,199,48,26,151,Y
0,1,0,0,1,1,1,2,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,4,8,4,7,4,N
1,3,0,3,2,1,1,10,17.72,3,159.45,0.02,16,0.33,8.86,53.15,6,10,5,5,16,N
3,5,1,8,3,3,1,19,29.25,6.25,1142.73,0.06,41,0.16,63.48,182.84,15,26,12,10,33,N
0,7,0,0,4,2,1,12,17.11,13.22,2990.58,0.08,50,0.08,166.14,226.18,17,33,9,14,14,N
2,5,0,0,3,2,1,13,16.57,13.72,3120.86,0.08,51,0.07,173.38,227.43,19,32,9,13,17,N
1,5,0,0,3,3,1,9,14.65,8.56,1072.32,0.04,29,0.12,59.57,125.34,14,15,9,11,12,N
12,1,0,1,1,1,1,33,168.98,9.14,14115.6,0.51,245,0.11,784.2,1544.43,113,132,68,11,48,N
2,3,0,0,2,2,1,7,11.95,6,430.2,0.02,20,0.17,23.9,71.7,6,14,4,8,11,N
1,11,0,35,10,10,1,96,49.81,69.04,237396.79,1.15,472,0.01,13188.71,3438.71,153,319,82,74,135,Y
2,5,0,0,3,3,1,22,28.84,9.19,2434.43,0.09,54,0.11,135.25,264.97,21,33,16,14,27,Y
3,5,0,0,3,1,1,9,28.69,8.36,2003.61,0.08,53,0.12,111.31,239.75,26,27,14,9,14,N
9,11,0,5,6,2,6,27,33.38,22.31,16616.11,0.25,139,0.04,923.12,744.7,63,76,24,17,43,N
4,3,0,0,2,2,1,14,28.68,11.14,3561.59,0.11,68,0.09,197.87,319.63,26,42,14,12,21,N
6,3,0,0,2,2,1,18,56.92,8.02,3661.56,0.15,89,0.12,203.42,456.51,35,54,24,11,26,N
2,7,0,2,4,3,4,21,40.29,11.14,5002.6,0.15,89,0.09,277.92,448.95,39,50,21,12,29,N
17,3,0,2,2,2,1,13,20.95,11.67,2851.6,0.08,52,0.09,158.42,244.42,20,32,12,14,34,N
3,51,2,13,26,20,1,139,69.64,42.24,124286.74,0.98,485,0.02,6904.82,2942.05,230,255,49,18,159,N
5,5,0,0,3,3,1,20,22.28,11.25,2819.56,0.08,59,0.09,156.64,250.63,25,34,10,9,29,N
11,1,108,9,1,1,1,41,172.57,15.27,40253.16,0.88,407,0.07,2236.29,2635.62,196,211,77,12,171,Y
3,13,1,2,7,4,5,13,20.49,25.11,12918.33,0.17,102,0.04,717.69,514.53,37,65,14,19,21,N
6,7,0,1,4,3,4,25,25.48,15.5,6122.5,0.13,79,0.06,340.14,395,31,48,16,16,36,N
1,3,0,0,2,1,1,14,10.13,28,7942.85,0.09,82,0.04,441.27,283.67,32,50,4,7,17,N
5,5,0,2,3,3,1,23,45.24,10.91,5383.46,0.16,97,0.09,299.08,493.48,40,57,22,12,32,Y
12,31,2,15,16,6,8,45,31.96,34.76,38615.5,0.37,200,0.03,2145.31,1110.92,79,121,25,22,77,Y
1,5,0,0,3,2,3,3,13.02,4.5,263.72,0.02,15,0.22,14.65,58.6,6,9,6,9,6,N
5,13,0,0,7,3,6,27,22.75,29.08,19230.61,0.22,130,0.03,1068.37,661.37,36,94,13,21,34,Y
0,1,0,0,1,1,1,11,49.79,18,16132.76,0.3,193,0.06,896.26,896.26,54,139,15,10,13,N
4,11,3,0,6,3,4,5,32.79,30.25,30003.71,0.33,189,0.03,1666.87,991.86,44,145,16,22,14,N
1,3,0,0,2,2,1,7,13.71,6.67,609.18,0.03,24,0.15,33.84,91.38,10,14,6,8,10,N
35,47,2,26,24,15,16,126,110.18,38.15,160384.57,1.4,630,0.03,8910.25,4203.63,248,382,78,24,191,N
3,3,1,0,2,2,1,15,39.41,5.7,1280.58,0.07,49,0.18,71.14,224.66,19,30,15,9,22,N
0,1,0,0,1,1,1,3,8.45,6,304.31,0.02,16,0.17,16.91,50.72,6,10,3,6,5,N
1,9,0,0,7,1,1,28,26.73,15.35,6299.97,0.14,80,0.07,350,410.34,29,51,17,18,31,N
4,5,0,0,3,3,1,15,26.75,11.2,3355.05,0.1,63,0.09,186.39,299.56,28,35,15,12,22,N
0,1,0,0,1,1,1,2,11.23,2,44.92,0.01,8,0.5,2.5,22.46,3,5,3,4,4,Y
1,9,0,0,5,5,1,13,21.34,10.91,2539.56,0.08,53,0.09,141.09,232.79,24,29,11,10,16,N
3,3,0,3,2,2,1,9,19.93,6.72,900.64,0.04,31,0.15,50.04,133.98,11,20,9,11,17,N
6,15,1,8,8,4,6,52,46.97,24.31,27751.13,0.38,191,0.04,1541.73,1141.66,79,112,39,24,69,N
0,1,0,0,1,1,1,4,28.78,2.78,222.1,0.03,21,0.36,12.34,79.95,10,11,9,5,6,N
18,31,8,12,16,14,7,102,88.72,34.33,104538.99,1.02,492,0.03,5807.72,3045.39,170,322,52,21,143,N
7,21,3,5,11,7,10,29,56.1,8.57,4121.79,0.16,98,0.12,228.99,480.88,40,58,21,9,46,N
13,3,0,7,2,2,1,23,65.12,9.11,5400.68,0.2,113,0.11,300.04,593.02,51,62,28,10,46,Y
2,3,0,0,2,2,1,10,31.84,7.2,1650.59,0.08,50,0.14,91.7,229.25,24,26,15,9,14,N
2,7,0,0,4,2,1,17,19.12,8.89,1510.37,0.06,40,0.11,83.91,169.92,16,24,9,10,21,N
8,23,0,8,12,12,12,43,58.69,17.7,18382.22,0.35,185,0.06,1021.23,1038.72,73,112,33,16,62,N
4,5,0,0,3,1,1,18,13.45,16.71,3756.37,0.07,52,0.06,208.69,224.74,18,34,7,13,24,Y
5,9,0,0,5,5,4,18,27.67,15,6225,0.14,83,0.07,345.83,415,34,49,17,15,25,Y
5,3,0,0,2,2,1,14,18.73,9,1517,0.06,39,0.11,84.28,168.56,12,27,8,12,22,Y
2,19,0,3,10,5,1,61,32.43,44.33,63749.57,0.48,265,0.02,3541.64,1437.96,112,153,24,19,68,N
36,3,0,6,2,2,1,58,23.62,79.38,148860.5,0.63,386,0.01,8270.03,1875.18,129,257,13,16,102,Y
3,7,0,0,4,1,3,10,15.36,8.57,1128.74,0.04,31,0.12,62.71,131.69,10,21,7,12,15,N
1,3,0,0,2,2,1,4,9.6,5.6,301.14,0.02,15,0.18,16.73,53.77,8,7,5,7,7,N
4,3,0,0,2,1,1,6,23.43,4.88,556.83,0.04,30,0.21,30.93,114.22,13,17,8,6,12,N
6,9,0,8,5,4,1,39,41.32,20.33,17085.15,0.28,153,0.05,949.18,840.25,61,92,27,18,56,N
3,11,1,1,6,5,3,67,46.32,35.94,59818.99,0.55,292,0.03,3323.28,1664.53,115,177,32,20,74,N
5,1,0,5,1,1,1,8,58,2,232,0.04,29,0.5,12.89,116,12,17,12,4,20,N
7,9,0,6,5,1,5,21,24.16,20.12,9776.63,0.16,94,0.05,543.15,485.97,36,58,17,19,36,N
4,25,5,3,13,7,12,35,36.72,23.15,19683.15,0.28,162,0.04,1093.51,850.16,71,91,23,15,49,N
9,17,0,1,9,5,7,65,61.29,28.26,48932.72,0.58,292,0.04,2718.48,1731.78,135,157,43,18,75,N
2,3,0,0,2,2,1,15,38.72,7,1897.2,0.09,57,0.14,105.4,271.03,28,29,18,9,19,N
2,3,0,0,2,1,1,5,9.05,9,732.69,0.03,22,0.11,40.7,81.41,8,14,4,9,9,N
0,1,0,0,1,1,1,8,26.1,5.95,924.18,0.05,38,0.17,51.34,155.32,17,21,10,7,10,N
0,3,0,0,2,2,1,7,9.97,6,358.77,0.02,18,0.17,19.93,59.79,8,10,4,6,11,N
3,1,0,0,1,1,1,9,14.78,11,1788.9,0.05,39,0.09,99.38,162.63,14,25,7,11,14,Y
7,29,0,10,15,5,5,37,34.48,19.02,12479.45,0.22,125,0.05,693.3,655.99,47,78,21,17,56,N
4,9,0,27,5,5,1,65,87.8,20.31,36226.46,0.59,279,0.05,2012.58,1783.46,130,149,64,20,96,N
1,7,0,0,4,1,3,11,15.44,8.64,1153.28,0.04,32,0.12,64.06,133.44,11,21,7,11,14,N
10,25,0,4,13,5,9,45,37.25,32.29,38840.84,0.4,210,0.03,2157.82,1202.86,91,119,31,22,61,N
1,5,0,0,3,3,1,15,22.79,9,1846.2,0.07,46,0.11,102.57,205.13,18,28,11,11,18,Y
3,1,0,0,1,1,1,12,27.19,11.25,3440.82,0.1,72,0.09,191.16,305.85,25,47,10,9,17,N
16,29,0,0,15,8,7,119,72.29,43.27,135348.62,1.04,492,0.02,7519.37,3127.92,222,270,59,23,137,N
3,1,0,1,1,1,1,8,27.59,5.78,921.04,0.05,39,0.17,51.17,159.41,13,26,9,8,14,N
9,22,3,13,12,7,9,84,44.1,49.03,105996.37,0.72,359,0.02,5888.69,2162.03,138,221,38,27,111,Y
114,35,2,44,18,16,1,375,265.68,62.49,1037522.97,5.53,2158,0.02,57640.16,16602.54,953,1205,183,24,537,Y
3,31,2,0,16,1,1,65,132.89,5.73,4359.02,0.25,144,0.17,242.17,761.1,63,81,33,6,72,Y
21,7,0,19,4,4,1,52,64.26,21.87,30737.51,0.47,259,0.05,1707.64,1405.4,113,146,31,12,95,N
3,3,0,0,2,2,1,13,16.29,7.56,931.62,0.04,29,0.13,51.76,123.19,11,18,8,11,19,N
4,21,2,6,11,1,1,28,16.37,37.6,23152.49,0.21,131,0.03,1286.25,615.76,47,84,10,16,45,N
4,23,0,0,12,5,10,16,23.61,30,21247.32,0.24,134,0.03,1180.41,708.24,57,77,19,20,22,N
2,11,0,0,6,4,6,19,20.48,16.67,5688.7,0.11,71,0.06,316.04,341.32,25,46,12,16,23,N
6,7,0,0,6,1,1,33,33.96,7.38,1851.83,0.08,54,0.14,102.88,250.77,16,38,13,12,41,Y
5,21,0,6,11,10,3,42,53.49,14,10483.54,0.25,138,0.07,582.42,748.82,58,80,29,14,55,Y
7,13,0,20,7,1,7,30,19.18,23.54,10626.06,0.15,92,0.04,590.34,451.43,36,56,13,17,61,N
0,7,0,0,4,3,4,19,29.59,7.08,1484.62,0.07,47,0.14,82.48,209.59,17,30,12,10,21,N
0,5,0,0,3,3,1,11,17.09,5.71,558.13,0.03,25,0.18,31.01,97.67,10,15,7,8,13,N
2,1,0,0,1,1,1,11,39.27,3.46,470.54,0.05,32,0.29,26.14,135.93,15,17,13,6,15,Y
8,13,0,3,7,2,1,44,22.67,39.27,34959.35,0.3,175,0.03,1942.19,890.31,62,113,15,19,58,N
2,3,0,1,2,2,1,9,24.06,5.2,650.51,0.04,30,0.19,36.14,125.1,13,17,10,8,15,N
14,11,0,9,6,5,6,41,58.5,20.53,24649.77,0.4,205,0.05,1369.43,1200.89,78,127,38,20,66,Y
1,1,0,0,1,1,1,6,26.54,3.85,393.42,0.03,25,0.26,21.86,102.19,11,14,10,7,9,N
0,5,0,0,3,2,1,6,18.47,7,905.26,0.04,29,0.14,50.29,129.32,14,15,11,11,8,N
11,14,0,1,12,12,1,61,44.06,45.09,89588.86,0.66,335,0.02,4977.16,1986.8,149,186,38,23,75,N
10,11,2,2,6,5,4,46,48.73,23.63,27200.56,0.38,204,0.04,1511.14,1151.35,84,120,32,18,62,N
0,1,0,0,1,1,1,3,15.86,3.5,194.27,0.02,15,0.29,10.79,55.51,6,9,6,7,5,N
0,1,0,0,1,1,1,3,17.17,2.4,98.9,0.01,13,0.42,5.49,41.21,6,7,5,4,5,N
35,97,0,47,49,35,17,241,149.47,42.55,270569.63,2.12,900,0.02,15031.65,6359.48,371,529,109,25,325,Y
5,9,0,0,5,5,1,38,41.21,14.33,8467.19,0.2,111,0.07,470.4,590.73,43,68,24,16,46,N
1,5,0,4,3,3,1,7,16.14,3.5,197.65,0.02,17,0.29,10.98,56.47,7,10,5,5,14,N
7,15,0,3,8,5,1,30,27.48,20,10991.43,0.18,112,0.05,610.64,549.57,40,72,15,15,42,N
6,5,0,2,3,1,3,16,21.63,17.57,6675.33,0.13,76,0.06,370.85,380,31,45,15,17,29,N
4,1,0,2,1,1,1,3,26.76,6.67,1189.18,0.06,40,0.15,66.07,178.38,16,24,12,10,11,N
2,5,0,1,3,2,1,9,26.7,5.09,692.03,0.05,32,0.2,38.45,135.93,14,18,11,8,14,N
0,1,0,0,1,1,1,2,8.64,4.17,150,0.01,12,0.24,8.33,36,5,7,3,5,4,N
39,50,0,4,31,26,6,120,55.67,40.65,91988.22,0.75,354,0.02,5110.46,2262.88,139,215,53,31,165,N
15,35,3,16,18,9,15,86,62.19,42.35,111559.54,0.88,439,0.02,6197.75,2634,151,288,41,23,122,Y
5,9,0,0,5,2,3,17,24.47,13.81,4668.27,0.11,67,0.07,259.35,337.97,26,41,16,17,24,Y
0,1,0,0,1,1,1,7,24.37,3.75,342.66,0.03,24,0.27,19.04,91.38,10,14,8,6,9,N
0,1,0,0,1,1,1,3,14.95,4,239.18,0.02,18,0.25,13.29,59.79,8,10,5,5,5,N
0,3,0,0,2,2,1,9,22.07,3.86,328.28,0.03,23,0.26,18.24,85.11,9,14,7,6,11,N
2,3,0,0,2,2,1,13,31.23,4.92,756.83,0.05,35,0.2,42.05,153.73,16,19,13,8,15,N
5,3,0,4,2,2,1,16,46.44,6.14,1748.86,0.1,57,0.16,97.16,285,27,30,22,10,27,N
17,9,0,0,5,5,1,26,20.98,29.75,18570.8,0.21,126,0.03,1031.71,624.23,49,77,14,17,48,N
5,7,0,2,4,3,1,31,43.79,21,19312.86,0.31,174,0.05,1072.94,919.66,84,90,26,13,41,N
3,3,0,0,2,1,1,15,21.09,10,2109.08,0.07,46,0.1,117.17,210.91,20,26,12,12,18,N
9,21,0,1,11,8,6,50,50.46,23.78,28541.95,0.4,204,0.04,1585.66,1200.06,80,124,37,22,62,Y
4,3,0,0,2,2,1,10,26.65,6,959.47,0.05,37,0.17,53.3,159.91,12,25,10,10,16,N
2,5,0,0,3,2,3,6,13.71,5.83,466.67,0.03,20,0.17,25.93,80,7,13,6,10,10,N
13,11,0,0,6,3,6,34,36.63,25.33,23506.58,0.31,171,0.04,1305.92,927.89,64,107,24,19,49,Y
6,11,0,5,6,2,4,33,22.95,26.6,16239.18,0.2,120,0.04,902.18,610.5,42,78,15,19,47,N
2,5,0,0,3,3,1,34,25.78,34.88,31351.77,0.3,187,0.03,1741.76,898.98,93,94,16,12,38,N
1,3,0,3,2,2,1,7,15,3,135,0.02,15,0.33,7.5,45,6,9,4,4,13,N
5,17,0,4,9,5,9,36,37.8,28.97,31713.43,0.36,195,0.03,1761.86,1094.87,84,111,29,20,45,Y
31,74,8,55,40,34,6,144,84.39,90.63,693194.02,2.55,1098,0.01,38510.78,7648.43,415,683,87,38,240,Y
2,15,0,0,8,7,1,54,62.82,21.22,28294.07,0.44,219,0.05,1571.89,1333.15,95,124,47,21,59,N
2,5,0,0,3,2,1,11,30.71,8.77,2361.94,0.09,58,0.11,131.22,269.34,19,39,13,12,15,Y
3,5,0,0,3,2,1,20,33.32,15.17,7664.14,0.17,102,0.07,425.79,505.33,42,60,18,13,25,N
1,1,0,0,1,1,1,2,12.18,3,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,6,Y
0,1,0,0,1,1,1,4,35.93,3.25,379.46,0.04,28,0.31,21.08,116.76,13,15,12,6,6,N
7,43,0,9,22,2,22,40,44.56,44.33,87573.26,0.66,328,0.02,4865.18,1975.34,133,195,39,26,56,N
2,7,0,0,4,2,1,8,19.14,7,937.86,0.04,31,0.14,52.1,133.98,14,17,10,10,12,N
3,7,0,4,4,3,1,20,25.04,10.35,2681.93,0.09,61,0.1,149,259.12,23,38,10,9,29,N
2,1,0,2,1,1,1,25,53.74,7,2633.07,0.13,81,0.14,146.28,376.15,36,45,18,7,31,N
0,3,0,1,2,2,1,5,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,4,6,4,5,8,N
10,7,0,11,4,3,1,31,53.47,16.34,14274.47,0.29,161,0.06,793.03,873.63,61,100,28,15,54,N
3,17,0,1,9,7,9,25,24.32,22.22,12011.92,0.18,103,0.05,667.33,540.54,40,63,18,20,33,Y
3,9,0,4,5,4,1,16,22.99,6.22,890.16,0.05,35,0.16,49.45,143.06,14,21,9,8,25,Y
14,9,0,0,5,4,1,55,77.97,21.55,36210.9,0.56,279,0.05,2011.72,1680.24,132,147,49,16,71,Y
0,1,0,0,1,1,1,2,17.43,2,69.74,0.01,11,0.5,3.87,34.87,5,6,5,4,4,N
1,9,0,0,5,5,5,7,18.49,16.29,4906.97,0.1,62,0.06,272.61,301.19,23,39,12,17,10,N
13,17,0,16,9,7,4,39,41.81,30.64,39258.26,0.43,227,0.03,2181.01,1281.16,78,149,28,22,70,Y
1,5,0,0,3,2,3,7,13.4,5.25,369.2,0.02,18,0.19,20.51,70.32,7,11,6,9,11,N
5,1,0,4,1,1,1,11,35.44,6,1276,0.07,51,0.17,70.89,212.67,24,27,12,6,22,N
27,29,0,112,15,12,13,145,77.18,48.81,183912.32,1.26,591,0.02,10217.35,3767.65,240,351,59,24,287,N
20,9,0,4,5,5,1,27,48.82,18,15816.54,0.29,160,0.06,878.7,878.7,54,106,27,18,53,Y
8,37,0,0,19,11,15,52,50.32,34.55,60067,0.58,305,0.03,3337.06,1738.63,102,203,31,21,62,N
16,5,0,1,3,3,1,26,32.36,11.25,4097.01,0.12,71,0.09,227.61,364.18,30,41,20,15,45,N
7,31,1,1,16,4,11,43,33.44,24.8,20565.89,0.28,151,0.04,1142.55,829.27,62,89,25,20,54,N
0,3,0,0,2,2,1,11,39.82,3.75,560.02,0.05,34,0.27,31.11,149.34,15,19,14,7,11,N
1,7,0,0,4,4,1,19,46.27,4.43,909.43,0.07,46,0.23,50.52,205.13,19,27,15,7,22,N
2,11,0,1,6,3,1,40,46.38,27.36,34716.98,0.42,226,0.04,1928.72,1268.92,103,123,32,17,45,Y
7,9,0,2,5,5,1,34,45.31,12.62,7210.77,0.19,106,0.08,400.6,571.59,41,65,26,16,46,N
5,1,0,4,1,1,1,22,28.93,13.29,5110.68,0.13,85,0.08,283.93,384.5,29,56,12,11,33,N
3,5,0,1,3,1,1,17,17.79,16.88,5066.46,0.1,72,0.06,281.47,300.23,27,45,8,10,23,Y
2,3,0,1,2,2,1,5,17.3,3,155.67,0.02,15,0.33,8.65,51.89,5,10,5,6,10,N
9,35,0,2,18,17,14,71,48.7,28.75,40251.99,0.47,238,0.03,2236.22,1400.07,90,148,36,23,85,Y
3,3,0,0,2,1,1,7,12.56,5.6,393.73,0.02,19,0.18,21.87,70.31,7,12,5,8,12,Y
1,3,0,2,2,2,1,6,13.19,3.12,128.78,0.01,13,0.32,7.15,41.21,5,8,4,5,11,N
9,11,0,5,6,2,5,41,30.24,28.7,24899.58,0.29,158,0.03,1383.31,867.71,60,98,23,22,57,Y
0,3,0,0,2,1,1,9,10.04,7.5,564.63,0.03,21,0.13,31.37,75.28,5,16,3,9,11,N
0,7,0,0,4,2,4,18,22.81,8.73,1737.05,0.07,44,0.11,96.5,199.04,16,28,11,12,20,N
4,11,0,0,6,2,5,31,24.53,20.8,10613.87,0.17,103,0.05,589.66,510.28,39,64,15,16,38,N
23,39,2,9,20,8,6,91,72.83,27.61,55527.32,0.67,327,0.04,3084.85,2010.97,123,204,49,22,128,Y
13,15,2,3,8,7,1,63,37,48.7,87726.19,0.6,332,0.02,4873.68,1801.52,112,220,23,20,83,N
9,15,0,4,8,4,5,54,47.85,26.8,34372.13,0.43,218,0.04,1909.56,1282.42,97,121,38,21,69,N
4,1,0,0,1,1,1,17,45.73,11.22,5753.72,0.17,100,0.09,319.65,512.92,43,57,23,12,23,N
1,11,0,0,6,2,3,20,22.57,11.5,2985.37,0.09,54,0.09,165.85,259.6,23,31,14,14,23,N
7,9,0,5,5,4,1,31,34.19,16,8751.88,0.18,105,0.06,486.22,546.99,42,63,21,16,49,N
10,59,0,20,30,16,30,51,83.19,34.13,96875.9,0.95,453,0.03,5381.99,2838.85,182,271,56,21,81,N
1,13,0,0,8,2,1,44,19.77,80.5,128096.15,0.53,299,0.01,7116.45,1591.26,119,180,17,23,47,N
3,5,0,0,3,2,1,14,21.61,8,1383.02,0.06,40,0.13,76.83,172.88,16,24,10,10,19,N
2,27,1,0,14,13,14,32,47.94,17.64,14917.52,0.28,160,0.06,828.75,845.66,63,97,25,14,37,N
3,29,0,9,15,5,10,67,40.84,30.88,38930.03,0.42,227,0.03,2162.78,1260.89,91,136,28,19,84,N
2,3,0,2,2,2,1,9,29.43,6.67,1308.1,0.07,44,0.15,72.67,196.21,16,28,12,10,16,N
5,23,0,6,12,12,12,35,48.26,18.31,16173.75,0.29,166,0.05,898.54,883.44,68,98,26,14,48,N
18,47,0,10,24,13,1,75,87.74,30.06,79302.28,0.88,438,0.03,4405.68,2637.8,157,281,47,18,107,Y
3,1,0,0,1,1,1,14,69.95,8.44,4979.76,0.2,117,0.12,276.65,590.19,45,72,24,9,19,N
16,29,0,1,16,11,4,75,27.76,76.22,161284.52,0.71,366,0.01,8960.25,2115.98,147,219,27,28,94,N
1,9,0,0,5,4,1,10,21.67,11,2622.6,0.08,52,0.09,145.7,238.42,26,26,13,11,13,N
16,19,0,1,10,7,4,86,79.05,31.78,79836.25,0.84,393,0.03,4435.35,2512.18,150,243,59,25,105,N
16,15,0,0,8,8,1,83,78.57,26.87,56742.73,0.7,334,0.04,3152.37,2111.52,151,183,59,21,101,Y
1,5,0,0,3,3,1,11,18.12,9.6,1669.61,0.06,39,0.1,92.76,173.92,16,23,10,12,14,N
5,5,1,0,3,3,1,20,37.89,9.24,3232.89,0.12,70,0.11,179.61,350,27,43,19,13,28,Y
1,1,0,0,1,1,1,6,12.57,9.29,1083.57,0.04,27,0.11,60.2,116.69,10,17,7,13,9,N
6,11,0,0,6,3,6,24,25.57,18.95,9179.61,0.16,93,0.05,509.98,484.48,40,53,19,18,32,Y
2,7,0,1,4,2,3,10,16.47,8.67,1236.75,0.05,32,0.12,68.71,142.7,12,20,9,13,15,N
4,5,0,0,3,2,1,15,26.83,22.35,13405.31,0.2,116,0.04,744.74,599.71,40,76,17,19,21,Y
8,11,0,1,6,1,1,32,30.96,32.81,33337.26,0.34,185,0.03,1852.07,1015.99,75,110,24,21,43,Y
5,1,0,0,1,1,1,25,81.3,7.94,5128.21,0.22,128,0.13,284.9,645.68,59,69,26,7,32,N
1,1,0,0,1,1,1,5,9,5,225,0.02,15,0.2,12.5,45,6,9,3,5,8,N
0,5,0,0,3,3,1,9,19.93,2.5,124.57,0.02,15,0.4,6.92,49.83,5,10,5,5,11,N
21,17,0,2,9,3,1,105,66.66,43.17,124230.38,0.96,462,0.02,6901.69,2877.71,208,254,53,22,130,N
4,1,0,0,1,1,1,17,39.1,10.33,4174.83,0.13,87,0.1,231.93,404.02,31,56,15,10,23,N
3,3,0,3,2,2,1,13,25.95,4.67,565.2,0.04,31,0.21,31.4,121.11,14,17,9,6,21,N
1,3,0,0,2,1,1,4,14,5.14,370.29,0.02,18,0.19,20.57,72,8,10,7,9,7,N
8,61,0,43,31,12,23,79,83.15,91.2,691554.81,2.53,1229,0.01,38419.71,7582.84,304,925,45,27,132,Y
6,1,0,0,1,1,1,10,16.87,13.57,3106.47,0.08,56,0.07,172.58,228.9,19,37,7,10,18,N
3,3,0,1,2,2,1,9,24.43,6.55,1046.69,0.05,37,0.15,58.15,159.91,16,21,11,9,16,N
2,3,0,0,2,2,1,14,29.55,9.43,2627.1,0.09,60,0.11,145.95,278.63,24,36,14,11,18,N
3,5,0,0,3,1,1,16,9.16,18.2,3035.71,0.06,40,0.05,168.65,166.8,14,26,5,13,21,Y
1,3,0,0,2,1,1,6,14.3,7,700.55,0.03,24,0.14,38.92,100.08,7,17,6,12,9,N
1,1,0,0,1,1,1,4,27.61,5.25,760.97,0.05,33,0.19,42.28,144.95,14,19,12,9,8,N
2,5,0,0,3,3,1,10,16.95,5.5,512.65,0.03,26,0.18,28.48,93.21,11,15,6,6,14,N
6,7,0,0,4,4,1,34,42.02,16.32,11191.71,0.23,128,0.06,621.76,685.77,51,77,25,16,42,N
20,47,0,4,24,23,3,150,72.98,58.68,251248.42,1.43,694,0.02,13958.25,4281.93,285,409,51,21,176,N
2,1,0,0,1,1,1,6,17.44,8.44,1241.57,0.05,36,0.12,68.98,147.15,15,21,8,9,10,N
3,5,0,0,3,3,1,15,24.81,10.29,2624.49,0.09,52,0.1,145.8,255.16,18,34,14,16,21,N
5,17,0,1,9,4,1,82,51.19,54.92,154426.11,0.94,476,0.02,8579.23,2811.68,204,272,39,21,92,N
1,13,0,0,7,3,7,18,29.01,13.93,5632.38,0.13,86,0.07,312.91,404.24,38,48,15,11,21,Y
2,31,0,0,16,13,10,39,27.82,31.88,28266.79,0.3,179,0.03,1570.38,886.8,68,111,16,15,43,N
11,17,4,5,9,7,1,42,34.21,32.04,35119.22,0.37,202,0.03,1951.07,1096.11,89,113,25,18,64,Y
4,1,0,0,1,1,1,8,15.71,8,1005.14,0.04,33,0.13,55.84,125.64,12,21,6,8,18,N
4,5,0,0,3,1,3,12,12.89,12.07,1878.19,0.05,36,0.08,104.34,155.59,13,23,7,13,18,N
1,19,1,0,10,9,8,32,60.51,8.76,4642.76,0.18,101,0.11,257.93,530.04,43,58,27,11,36,Y
37,29,0,28,15,7,11,107,122.46,24.66,74486,1.01,448,0.04,4138.1,3020.18,202,246,86,21,174,Y
2,9,0,0,5,5,3,34,50.69,16,12975.52,0.27,146,0.06,720.86,810.97,62,84,31,16,38,Y
0,5,1,1,3,1,1,5,8.96,6,322.65,0.02,15,0.17,17.92,53.77,6,9,4,8,9,N
1,1,0,0,1,1,1,10,47.58,3.39,547.68,0.05,38,0.29,30.43,161.42,19,19,14,5,13,N
3,1,0,0,1,1,1,5,19.93,2.5,124.57,0.02,15,0.4,6.92,49.83,5,10,5,5,10,N
5,9,0,12,5,2,3,34,40.97,15.59,9959.36,0.21,111,0.06,553.3,638.79,49,62,33,21,51,Y
0,5,0,0,3,3,1,10,10.45,12.25,1567.99,0.04,37,0.08,87.11,128,14,23,4,7,12,N
1,1,0,0,1,1,1,6,14.34,3.5,175.66,0.02,14,0.29,9.76,50.19,5,9,5,7,10,N
17,17,0,9,9,6,4,78,79.42,28.09,62666.87,0.74,349,0.04,3481.49,2230.92,149,200,61,23,106,Y
9,13,0,0,7,7,7,51,54.56,25.24,34761.37,0.46,244,0.04,1931.19,1377.1,98,146,33,17,62,Y
0,5,0,0,3,2,1,13,17.84,7.33,959.19,0.04,32,0.14,53.29,130.8,8,24,6,11,15,N
7,13,0,6,7,4,1,39,83.05,12,11959.9,0.33,174,0.08,664.44,996.66,82,92,41,12,54,N
1,1,1,0,1,1,1,1,0,0,0,0,2,0,0,2,0,2,0,2,6,N
1,7,0,0,4,4,1,14,39.47,7.63,2298.59,0.1,62,0.13,127.7,301.19,29,33,19,10,15,N
3,23,0,0,12,4,4,24,20.5,41.35,35061.82,0.28,164,0.02,1947.88,847.87,74,90,17,19,29,N
