@relation MC1

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
6,7,3,3,6,12,4,0.17,6,3,0,15,1,0,20,4,4,1,24.65,12.54,3874.38,0.1,65,0.08,215.24,309.07,0,3,6,13,0.11,27,38,14,13,37,31.03,23,N
0,1,1,0,1,0,1,0.5,0,1,1,2,1,0,2,0,0,0,12.55,4,200.76,0.02,14,0.25,11.15,50.19,1,0,0,3,0.2,4,10,4,8,5,33.33,2,N
0,3,5,1,4,4,2,0.22,2,2,1,9,1,0,8,0,2,1,16.92,18.69,5909.86,0.11,72,0.05,328.33,316.25,0,1,2,9,0.13,23,49,8,13,15,38.46,9,N
7,6,4,8,1,0,5,0.24,0,5,1,14,1,0,13,0,0,0,20.84,14.38,4306.14,0.1,63,0.07,239.23,299.56,0,0,0,11,0.16,23,40,12,15,31,40.91,21,N
3,11,6,0,1,18,6,0.22,8,5,0,31,5,0,27,0,6,1,36.14,14.33,7425.49,0.17,101,0.07,412.53,518.05,0,5,9,27,0.18,43,58,21,14,33,3.57,27,N
0,1,0,0,0,0,1,0.2,0,1,1,1,1,0,5,0,0,0,24.33,1.5,54.74,0.01,13,0.67,3.04,36.5,1,0,0,2,0.14,4,9,4,3,7,0,5,N
2,9,7,3,1,16,5,0.19,8,4,0,27,1,0,24,0,0,0,59.86,9.63,5545.05,0.19,109,0.1,308.06,576.11,0,4,8,24,0.16,49,60,28,11,32,14.29,27,N
0,1,0,0,0,0,1,0.07,0,1,1,1,1,0,14,4,1,1,39.27,13.59,7250.91,0.18,111,0.07,402.83,533.62,1,0,0,2,0.05,42,69,17,11,21,0,14,N
0,5,1,2,0,8,3,0.17,4,1,0,11,1,0,16,1,3,1,13.18,22,6377.64,0.1,66,0.05,354.31,289.89,0,2,4,10,0.15,22,44,7,14,20,11.11,18,N
2,1,3,0,2,0,1,0.25,0,1,1,4,1,0,4,0,0,0,12.55,4.5,254.13,0.02,17,0.22,14.12,56.47,1,0,0,5,0.1,6,11,4,6,10,33.33,4,N
7,13,3,9,7,10,9,0.21,4,5,0,33,3,0,33,0,0,0,29.94,36.35,39555.7,0.36,190,0.03,2197.54,1088.3,0,3,5,26,0.16,70,120,26,27,58,32.65,42,Y
1,1,2,1,0,0,1,0.33,0,1,1,3,1,0,2,0,1,1,15,2,60,0.01,10,0.5,3.33,30,1,0,0,4,0.17,4,6,4,4,6,33.33,3,N
1,1,1,0,1,0,1,0.33,0,1,1,2,1,0,3,0,0,0,7.89,8,504.93,0.02,19,0.13,28.05,63.12,1,0,0,3,0.14,4,15,2,8,7,25,3,N
14,7,4,0,23,12,4,0.1,6,4,1,24,1,0,41,0,4,1,28.38,51.4,74995.63,0.49,278,0.02,4166.42,1458.92,0,3,6,22,0.05,127,151,21,17,80,35.94,41,N
1,5,0,0,1,8,1,0.05,4,1,1,13,1,0,22,0,0,0,32.46,17.2,9603.65,0.19,108,0.06,533.54,558.35,1,2,4,12,0.04,43,65,20,16,28,4.35,22,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,15.23,4,243.67,0.02,16,0.25,13.54,60.92,1,0,0,3,0.25,6,10,6,8,4,0,2,N
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.2,2,4,2,4,5,50,2,N
0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,0,1,1,18.27,2,73.08,0.01,11,0.5,4.05,36.54,1,0,0,2,0.17,6,5,6,4,6,0,3,N
3,9,1,0,1,16,5,0.15,8,3,0,19,5,1,33,0,4,0,13.21,29.25,11305.83,0.13,88,0.03,628.1,386.52,1,4,8,16,0.13,36,52,8,13,39,2.94,33,N
3,7,1,3,1,10,4,0.4,4,2,0,11,3,0,7,1,4,1,14.33,7.86,884.62,0.04,27,0.13,49.15,112.59,0,3,5,9,0.25,10,17,7,11,16,36.36,10,N
21,1,10,11,30,0,1,0.05,0,1,1,15,1,0,11,0,0,0,113.15,4.03,1841.77,0.15,89,0.25,102.32,456.51,1,0,0,16,0.01,39,50,29,6,75,78.85,22,N
1,5,1,0,2,8,3,0.3,4,2,0,10,1,0,10,0,3,1,14.31,15.11,3267.33,0.07,46,0.07,181.52,216.22,0,2,4,9,0.2,16,30,9,17,15,16.67,10,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,1,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0,0,N
10,38,24,3,0,32,29,0.19,16,21,0,164,1,0,152,0,1,0,138.01,39.65,216976.11,1.82,732,0.03,12054.23,5472.24,0,8,16,137,0.17,324,408,143,35,167,1.94,155,N
6,25,3,9,9,46,13,0.26,22,6,0,53,5,0,41,0,0,0,22.2,65.6,95514.2,0.49,258,0.02,5306.34,1456.11,0,12,23,42,0.19,95,163,21,29,68,30.51,50,N
20,41,17,13,26,76,21,0.23,36,19,0,137,19,0,78,0,16,0,84.23,48.37,197048.57,1.36,679,0.02,10947.14,4074,0,20,38,118,0.15,316,363,49,15,139,33.33,91,N
5,31,2,3,0,50,16,0.37,20,1,0,54,7,0,40,1,4,0,42.94,41.35,73428.57,0.59,310,0.02,4079.37,1775.66,0,15,25,40,0.32,148,162,34,19,50,6.98,43,N
2,3,1,0,1,4,2,0.22,2,2,1,6,1,0,9,0,2,1,12.73,6.75,580.17,0.03,22,0.15,32.22,85.95,0,1,2,6,0.14,9,13,6,9,14,10,9,N
20,41,17,13,26,76,21,0.23,36,19,0,137,19,0,78,0,0,0,84.23,48.37,197048.57,1.36,679,0.02,10947.14,4074,0,20,38,118,0.15,316,363,49,15,139,33.33,91,N
0,7,3,0,0,12,4,0.5,6,3,0,14,1,0,8,0,3,0,19.43,5.14,513.83,0.03,27,0.19,28.55,99.91,0,3,6,12,0.4,12,15,7,6,10,0,8,N
0,3,0,0,0,4,2,0.5,2,1,0,5,1,0,4,0,0,0,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0,1,2,5,0.33,6,10,5,8,6,0,4,N
2,3,1,7,0,4,2,0.14,2,2,1,12,1,0,7,0,0,0,19.08,14.5,4010.75,0.09,64,0.07,222.82,276.6,0,1,2,12,0.11,29,35,10,10,18,50,14,N
11,19,8,1,0,16,14,0.16,8,14,1,101,1,0,85,0,0,0,107.66,25.95,72468,0.93,416,0.04,4026,2793.13,0,4,8,89,0.14,185,231,82,23,99,1.16,86,N
2,3,1,2,2,4,2,0.29,2,1,0,6,1,0,5,1,0,0,27.78,3.6,360,0.03,25,0.28,20,100,0,1,2,6,0.15,12,13,10,6,13,44.44,7,N
5,3,6,3,2,4,2,0.13,2,2,1,10,1,0,12,0,1,0,31.67,12.63,5053.69,0.13,78,0.08,280.76,400.08,0,1,2,10,0.08,30,48,19,16,24,29.41,15,N
5,15,9,1,5,24,8,0.27,10,5,0,39,7,0,29,0,5,0,61.4,11.42,8014.02,0.23,127,0.09,445.22,701.49,0,7,12,33,0.19,58,69,33,13,42,17.14,30,N
0,3,3,0,0,4,2,0.33,2,2,1,8,1,0,6,0,2,1,12.59,9,1019.7,0.04,29,0.11,56.65,113.3,0,1,2,8,0.29,12,17,6,9,7,0,6,N
1,5,1,0,0,8,3,0.33,4,3,1,12,1,0,9,0,0,0,14.69,11.7,2011.18,0.06,38,0.09,111.73,171.9,0,2,4,11,0.25,18,20,10,13,12,0,9,N
2,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.2,0,1,0,1,5,0,1,N
0,3,0,0,0,4,2,0.67,2,1,0,5,1,0,3,0,2,1,7.61,5,190.2,0.01,12,0.2,10.57,38.04,0,1,2,5,0.4,5,7,3,6,5,0,3,N
0,1,2,2,0,0,1,0.33,0,1,1,3,1,0,1,0,0,0,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1,0,0,4,0.2,4,5,4,3,5,66.67,3,N
2,5,0,0,0,8,3,0.21,4,1,0,9,3,1,14,0,3,1,13.88,10.21,1448.16,0.05,34,0.1,80.45,141.78,1,2,4,8,0.17,13,21,7,11,18,0,14,N
2,3,1,0,0,4,2,0.33,2,1,0,6,1,0,6,1,1,0,10.15,9,822.39,0.03,24,0.11,45.69,91.38,0,1,2,6,0.17,10,14,5,9,12,0,6,N
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7,3,3,1,0,4,2,0.25,2,2,1,9,1,0,7,0,0,0,19.16,5.33,545,0.03,25,0.19,30.28,102.19,0,1,2,9,0.12,12,13,9,8,17,12.5,8,N
2,5,0,0,0,8,3,0.33,4,1,0,10,1,0,9,0,2,0,11.46,13.2,1996.32,0.05,37,0.08,110.91,151.24,0,2,4,9,0.23,11,26,5,12,13,0,9,N
2,1,0,0,0,0,1,0.11,0,1,1,1,1,0,9,3,1,1,34.6,7.71,2058.87,0.09,59,0.13,114.38,266.89,1,0,0,2,0.06,24,35,14,9,17,0,9,N
1,9,5,0,0,14,5,0.42,6,3,0,21,3,0,12,0,0,0,17.46,16.55,4779.2,0.1,63,0.06,265.51,288.85,0,4,7,18,0.29,28,35,11,13,17,0,12,N
0,9,4,0,0,16,5,0.19,8,5,1,25,5,1,27,0,5,1,20.47,20.19,8348.16,0.14,86,0.05,463.79,413.43,1,4,8,22,0.17,35,51,13,15,29,0,27,N
1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.25,0,1,0,1,4,0,1,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,3,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1,0,0,3,0.5,4,6,4,5,2,0,0,N
15,15,2,1,1,8,1,0.02,4,1,1,35,1,0,47,0,1,1,33.46,31.67,33562.86,0.35,185,0.03,1864.6,1059.67,1,2,4,26,0.01,61,124,26,27,70,4.08,48,N
2,9,0,0,0,16,5,0.23,8,1,0,18,1,0,22,2,5,1,14.87,23.83,8446.49,0.12,82,0.04,469.25,354.4,0,4,8,15,0.19,39,43,9,11,26,0,22,N
3,5,2,0,3,8,3,0.16,4,3,1,13,1,0,19,0,3,1,19.63,22.75,10158.83,0.15,95,0.04,564.38,446.54,0,2,4,12,0.11,39,56,12,14,27,13.64,19,N
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,N
3,13,2,0,10,16,8,0.27,8,7,0,24,1,0,30,0,8,1,24.11,30.69,22712.31,0.25,148,0.03,1261.79,740,0,4,8,18,0.18,42,106,13,19,45,25,30,N
16,27,21,7,12,48,14,0.13,22,11,0,79,9,0,103,0,9,0,93.87,24.92,58286.1,0.78,370,0.04,3238.12,2339.11,0,13,24,67,0.09,160,210,61,19,148,15.57,110,N
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,2,1,2,5,2,5,1,0,0,N
1,9,0,4,0,16,5,0.5,8,1,0,18,1,0,6,0,0,0,12.24,9.33,1066.06,0.04,30,0.11,59.23,114.22,0,4,8,15,0.38,14,16,6,8,13,40,10,N
30,55,39,0,6,106,28,0.21,52,15,0,175,8,0,136,0,0,0,84.51,60.03,304502.05,1.69,751,0.02,16916.78,5072.92,0,27,53,149,0.15,343,408,80,28,181,4.23,136,N
4,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,8.3,4,132.88,0.01,10,0.25,7.38,33.22,1,0,0,3,0.13,2,8,2,8,8,0,2,N
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
14,7,3,0,7,12,4,0.08,6,4,1,25,1,0,50,0,4,1,21.93,88.91,173356.49,0.65,353,0.01,9630.92,1949.82,0,3,6,23,0.05,163,190,22,24,73,12.28,50,N
2,18,0,16,0,0,17,0.3,0,1,0,36,1,0,40,1,0,0,30.49,25,19056.29,0.25,138,0.04,1058.68,762.25,0,0,0,21,0.28,50,88,23,23,60,28.57,56,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,0.25,3,5,3,5,4,0,2,N
7,11,12,0,8,20,1,0.03,10,1,1,35,1,0,39,0,1,1,62.91,15.83,15770,0.33,166,0.06,876.11,996,1,5,10,31,0.02,75,91,45,19,56,17.02,39,N
2,3,1,3,0,4,2,0.4,2,2,1,6,1,0,2,0,2,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0,1,2,6,0.22,5,9,4,7,9,60,5,N
4,5,3,1,3,8,3,0.16,4,3,1,12,1,0,18,0,3,1,31.92,18.79,11268.26,0.2,116,0.05,626.01,599.71,0,2,4,11,0.1,42,74,19,17,30,18.18,19,N
4,1,2,4,3,0,1,0.07,0,1,1,7,1,0,11,0,0,0,43.82,7.31,2343.12,0.11,69,0.14,130.16,320.43,1,0,0,8,0.04,26,43,16,9,24,38.89,15,N
5,3,1,0,2,4,2,0.2,2,2,1,8,1,0,10,0,2,1,11.3,13,1910.29,0.05,34,0.08,106.13,146.95,0,1,2,8,0.1,14,20,7,13,20,16.67,10,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,N
15,19,1,9,6,36,10,0.12,18,1,0,49,1,0,72,0,0,0,66.21,13.6,12247.03,0.3,167,0.07,680.39,900.52,0,9,18,41,0.1,68,99,30,12,104,17.24,81,N
3,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.14,2,3,2,3,7,0,2,N
2,5,1,0,1,8,3,0.38,4,2,0,12,1,0,8,0,0,0,19.08,6.5,806,0.04,31,0.15,44.78,124,0,2,4,11,0.23,13,18,8,8,13,11.11,8,N
5,25,11,3,6,46,13,0.33,22,11,0,61,9,0,36,0,12,0,46.36,22.4,23260.82,0.35,188,0.04,1292.27,1038.43,0,12,23,50,0.25,84,104,30,16,52,20,39,N
5,13,4,4,6,24,7,0.19,12,6,0,27,1,0,33,5,5,0,44.15,16.14,11519.93,0.24,134,0.06,640,713.14,0,6,12,22,0.14,60,74,26,14,51,23.26,37,N
1,5,2,3,0,6,3,0.43,2,2,0,9,1,0,4,0,0,0,17.76,5.06,455.24,0.03,22,0.2,25.29,89.92,0,2,3,8,0.3,9,13,8,9,10,42.86,7,N
3,5,2,4,0,8,3,0.3,4,2,0,12,1,0,6,0,0,0,13.75,11.67,1872.19,0.05,35,0.09,104.01,160.47,0,2,4,11,0.2,14,21,9,15,15,40,10,N
5,17,10,3,5,32,9,0.24,16,9,1,52,7,0,34,0,0,0,77.51,14.27,15784.32,0.37,197,0.07,876.91,1106.1,0,8,16,45,0.18,88,109,37,12,49,19.05,37,N
2,3,3,0,0,4,2,0.2,2,2,1,7,1,0,10,0,2,1,24,4.67,522.66,0.04,28,0.21,29.04,112,0,1,2,7,0.14,12,16,9,7,14,0,10,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,1,3,4,3,4,1,0,0,N
2,3,1,2,2,4,2,0.29,2,1,0,6,1,0,5,1,2,1,27.78,3.6,360,0.03,25,0.28,20,100,0,1,2,6,0.15,12,13,10,6,13,44.44,7,N
1,1,2,0,1,0,1,0.17,0,1,1,3,1,0,6,0,0,0,22.84,10,2284.01,0.08,52,0.1,126.89,228.4,1,0,0,4,0.1,15,37,9,12,10,14.29,6,N
0,1,1,0,0,0,1,0.2,0,1,1,2,1,0,5,8,1,1,29.57,4.31,548.7,0.04,29,0.23,30.48,127.38,1,0,0,3,0.03,14,15,13,8,30,0,5,N
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
17,1,3,0,0,0,1,0.09,0,1,1,6,1,0,11,0,1,1,27.05,6.91,1291.37,0.06,44,0.14,71.74,186.91,1,0,0,7,0.03,19,25,11,8,31,0,11,N
25,5,0,24,8,8,3,0.04,4,1,0,13,1,0,50,0,0,0,56.97,63.22,227673.63,1.2,652,0.02,12648.53,3601.36,0,2,4,12,0.03,289,363,32,14,109,39.02,74,N
18,18,3,15,27,16,1,0.01,8,1,1,42,1,0,67,0,0,0,28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,1,4,8,31,0.01,99,139,27,26,129,38.53,82,N
8,7,3,0,5,12,4,0.18,6,3,0,17,1,0,22,0,0,0,19.25,27,14034.71,0.17,107,0.04,779.71,519.79,0,3,6,15,0.08,33,74,11,18,49,18.52,22,N
7,27,4,5,17,52,14,0.18,26,6,0,61,1,0,72,0,0,0,24.57,81.89,164734.96,0.67,378,0.01,9151.94,2011.69,0,13,26,49,0.13,134,244,18,22,104,23.4,77,N
5,3,3,2,1,4,2,0.29,2,1,0,9,1,0,5,0,1,0,22.54,4.33,423.25,0.03,25,0.23,23.51,97.67,0,1,2,9,0.13,13,12,9,6,15,37.5,7,N
4,7,1,1,8,12,4,0.17,6,1,0,20,1,0,23,0,4,1,25.56,20,10223.25,0.17,113,0.05,567.96,511.16,0,3,6,18,0.11,52,61,13,10,38,28.13,24,N
3,5,1,0,0,8,3,0.23,4,2,0,10,1,0,13,1,2,0,14.97,9.29,1290.47,0.05,34,0.11,71.69,138.97,0,2,4,9,0.17,13,21,7,10,18,0,13,N
13,1,6,0,23,0,1,0.08,0,1,1,7,1,0,12,0,0,0,68.52,2.5,428.25,0.06,39,0.4,23.79,171.3,1,0,0,8,0.02,16,23,16,5,50,65.71,12,N
0,5,2,1,1,8,3,0.21,4,3,1,12,1,0,13,0,3,1,27.53,7.5,1548.29,0.07,47,0.13,86.02,206.44,0,2,4,11,0.18,20,27,12,9,17,13.33,14,N
5,9,4,0,5,16,5,0.18,8,4,0,25,1,0,28,0,3,0,67.56,8.59,4989.62,0.19,107,0.12,277.2,580.61,0,4,8,22,0.13,50,57,32,11,40,15.15,28,N
3,1,7,5,4,0,1,0.05,0,1,1,15,1,0,15,0,1,1,51.17,10.15,5275.38,0.17,99,0.1,293.08,519.53,1,0,0,16,0.03,44,55,26,12,29,37.5,20,N
1,5,2,4,1,8,3,0.3,4,2,0,10,1,0,6,1,3,1,20.54,4.38,393.13,0.03,23,0.23,21.84,89.86,0,2,4,9,0.21,10,13,8,7,14,45.45,10,N
1,5,4,0,3,8,3,0.16,4,3,1,14,1,0,19,0,0,0,20.96,10.5,2310.82,0.07,48,0.1,128.38,220.08,0,2,4,13,0.12,21,27,12,12,25,13.64,19,N
9,11,3,0,0,20,6,0.29,10,3,0,24,1,0,21,0,5,0,36.04,19.83,14178.36,0.24,128,0.05,787.69,714.88,0,5,10,20,0.19,51,77,27,21,32,0,21,N
6,11,5,13,0,16,6,0.29,6,4,0,20,5,0,8,0,0,0,45.97,7.64,2680.63,0.12,69,0.13,148.92,351.03,0,5,8,16,0.21,28,41,22,12,29,61.9,21,N
0,1,1,0,1,0,1,0.33,0,1,1,2,1,0,3,0,0,0,7.89,8,504.93,0.02,19,0.13,28.05,63.12,1,0,0,3,0.17,4,15,2,8,6,25,3,N
4,5,3,1,1,8,1,0.06,4,1,1,12,1,0,15,0,1,1,26.71,19.62,10278.49,0.17,109,0.05,571.03,524,1,2,4,11,0.04,34,75,13,15,23,11.76,16,N
6,13,5,0,10,24,7,0.3,12,6,0,27,1,0,23,0,7,1,22.04,34.83,26748.53,0.26,155,0.03,1486.03,767.9,0,6,12,22,0.17,44,111,12,19,42,30.3,23,N
0,1,0,0,0,0,1,0.06,0,1,1,1,1,0,16,4,1,1,58.8,10.18,6095.25,0.2,122,0.1,338.63,598.64,1,0,0,2,0.04,56,66,22,8,23,0,16,N
1,1,2,0,1,0,1,0.17,0,1,1,3,1,0,6,0,1,1,20.58,10.5,2269.01,0.07,50,0.1,126.06,216.1,1,0,0,4,0.1,14,36,8,12,10,14.29,6,N
3,7,7,0,4,12,1,0.04,6,1,1,24,1,0,28,0,1,1,38.35,13,6481.43,0.17,98,0.08,360.08,498.57,1,3,6,22,0.03,42,56,21,13,37,12.5,28,N
1,1,0,0,0,0,1,0.17,0,1,1,1,1,0,6,2,1,1,22.64,7,1109.2,0.05,38,0.14,61.62,158.46,1,0,0,2,0.08,14,24,9,9,12,0,6,N
5,9,4,0,1,16,5,0.33,8,4,0,25,1,0,15,0,0,0,25.82,11.05,3150.69,0.1,66,0.09,175.04,285.25,0,4,8,22,0.22,27,39,11,9,23,6.25,15,N
2,7,6,0,4,12,1,0.03,6,1,1,26,1,0,30,0,0,0,39.58,14.77,8638.18,0.19,114,0.07,479.9,584.74,1,3,6,24,0.03,50,64,22,13,38,11.76,30,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,13.5,2,54,0.01,9,0.5,3,27,1,0,0,3,0.5,4,5,4,4,2,0,0,N
14,29,11,3,8,46,16,0.19,20,9,0,66,13,0,81,0,0,0,34.25,60.91,127060.67,0.7,349,0.02,7058.93,2086.07,0,13,24,52,0.15,134,215,33,30,108,11.96,84,N
2,3,3,0,0,4,2,0.12,2,2,1,14,1,0,17,2,1,0,27.58,9.64,2564.3,0.09,58,0.1,142.46,265.93,0,1,2,14,0.1,27,31,14,10,21,0,17,N
4,3,2,4,1,4,2,0.14,2,1,0,9,1,0,10,0,2,1,22.65,12.38,3474.36,0.09,59,0.08,193.02,280.54,0,1,2,9,0.1,23,36,13,14,21,33.33,14,N
0,3,0,0,0,4,2,0.5,2,1,0,5,1,0,4,0,0,0,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,0,1,2,5,0.33,4,7,4,5,6,0,4,N
10,23,15,4,16,42,12,0.27,20,11,0,68,11,0,40,0,9,0,57.78,27.64,44151.48,0.53,283,0.04,2452.86,1597.21,0,11,21,58,0.17,129,154,35,15,72,33.33,44,N
2,7,7,0,4,12,1,0.05,6,1,1,25,1,0,20,0,1,1,32.91,9.72,3111.11,0.11,64,0.1,172.84,320,1,3,6,23,0.04,25,39,18,14,28,16.67,20,N
0,1,0,0,0,0,1,0.14,0,1,1,1,1,0,7,0,0,0,44.81,2,179.25,0.03,25,0.5,9.96,89.62,1,0,0,2,0.11,12,13,9,3,9,0,7,N
4,1,6,2,3,0,1,0.08,0,1,1,11,1,0,11,0,1,1,43.68,4.9,1048.86,0.07,48,0.2,58.27,214.05,1,0,0,12,0.05,21,27,15,7,22,31.25,13,N
2,23,5,9,6,16,17,0.33,6,15,0,44,7,0,43,0,0,0,34.14,30,30723.65,0.34,172,0.03,1706.87,1024.11,0,5,8,29,0.27,64,108,32,30,62,25.86,52,N
14,35,7,0,0,68,1,0.01,34,1,1,105,1,0,100,0,1,1,63.56,53.54,182196.49,1.13,559,0.02,10122.03,3402.89,1,17,34,89,0.01,257,302,48,20,116,0,100,N
0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,1,0,13.67,6,492.27,0.03,21,0.17,27.35,82.04,0,1,2,6,0.33,6,15,5,10,6,0,4,N
1,1,0,2,0,0,1,0.2,0,1,1,1,1,0,3,0,0,0,14.4,2.5,90,0.01,12,0.4,5,36,1,0,0,2,0.13,5,7,4,4,8,40,5,N
15,7,3,0,114,12,4,0.06,6,4,1,39,1,0,62,0,0,0,22.37,122.73,336912.17,0.92,497,0.01,18717.34,2745.21,0,3,6,37,0.02,225,272,22,24,193,64.76,62,N
4,1,0,5,5,0,1,0.13,0,1,1,1,1,0,3,0,0,0,24.91,5.33,708.45,0.04,34,0.19,39.36,132.83,1,0,0,2,0.05,16,18,9,6,19,76.92,8,N
3,5,0,0,3,8,3,0.14,4,1,0,13,1,0,21,0,2,0,27.89,28.39,22482.91,0.26,163,0.04,1249.05,791.85,0,2,4,12,0.1,53,110,14,15,30,12.5,21,N
2,1,2,0,2,0,1,0.25,0,1,1,3,1,0,4,0,1,1,15.86,4.67,345.37,0.02,20,0.21,19.19,74.01,1,0,0,4,0.1,8,12,6,7,10,33.33,4,N
4,5,3,0,19,8,3,0.19,4,3,1,12,1,0,16,0,0,0,19.62,17.73,6166.12,0.12,74,0.06,342.56,347.83,0,2,4,11,0.07,26,48,11,15,41,54.29,16,N
0,1,1,0,0,0,1,0.33,0,1,1,3,1,0,3,0,0,0,11.63,2,46.53,0.01,9,0.5,2.58,23.26,1,0,0,4,0.2,4,5,3,3,5,0,3,N
0,1,0,0,0,0,1,0.13,0,1,1,1,1,0,8,2,1,1,29.93,6.75,1363.81,0.07,46,0.15,75.77,202.05,1,0,0,2,0.08,18,28,12,9,13,0,8,N
15,1,0,0,29,0,1,0.06,0,1,1,1,1,0,17,0,0,0,117.18,2.67,833.27,0.1,65,0.38,46.29,312.48,1,0,0,2,0.02,32,33,24,4,63,63.04,17,N
2,5,3,0,1,8,3,0.25,4,3,1,11,1,0,12,0,2,0,18.15,7.71,1080,0.05,35,0.13,60,140,0,2,4,10,0.19,12,23,7,9,16,7.69,12,N
2,5,0,0,0,8,3,0.25,4,1,0,9,1,0,12,2,1,0,15.81,10.08,1607.39,0.05,39,0.1,89.3,159.41,0,2,4,8,0.19,11,28,6,11,16,0,12,N
6,5,4,1,7,8,3,0.2,4,3,1,15,1,0,14,0,0,0,36.11,11.56,4827.88,0.14,79,0.09,268.22,417.55,0,2,4,14,0.1,37,42,24,15,30,36.36,15,N
15,3,22,0,1,4,1,0.02,2,1,1,48,1,0,44,0,1,1,68.1,16.55,18643.53,0.38,204,0.06,1035.75,1126.81,1,1,2,48,0.02,84,120,33,13,62,2.22,44,N
0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,60.94,0,1,2,6,0.33,8,9,5,7,6,0,4,N
